review,label
When my son was 5 weeks old we discovered the only way he'd sleep was on his belly. This made my husband and me very nervous b/c the current recommendation is to lay babies on their backs. We immediately went out to buy this monitor to give us the peace of mind we need while our son sleeps peacefully on his belly. It's been the best monitor we've purchased thus far (monitor #4). We've only had one false alarm (baby was in the corner of the crib). Sure we initally hated spending [the money] on a baby monitor but now we realize we'd do it again in a heartbeat.,1
"I LOVED these diapers---AT FIRST. They are very absorbant still. They are way, way less likely to leak or blow out than landfill diapers. However after 7 mos the first one we got doesn't fasten very well. The velcro has not held up. Sometimes when we lift my daughter up one side comes undone under her clothes. There is also lots of pilling next to the velcro, even though I always use the laundry tabs. It's ugly. Also, my tall baby is 9 months and 20 pounds, and we already have the diapers unsnapped to the biggest setting. I thought I was saving a lot of money getting these. especially since I would use them for the next baby, but now I don't think they will last until potty training. I got a few other brands to try, and so far I like the Happy Heinys One Size because it snaps out into a bigger size. There isn't a flap to keep the insert in the Happy Heinys, but it hasn't been a problem.I whole heartedly recommend cloth over landfill diapers. Just buy a few different kinds to try for a while instead of a TON of one kind that everyone likes. Most of the recommendations are from moms who have not been using them for very long.",0
"This seat makes bathing even the squirmiest baby quick and easy. It's mesh, so it's not uncomfortable for the baby like the other hard, plastic tubs out there. When pouring water on the baby, it drains right through the mesh. The seat dries fast, and doesn't grow mold or mildew.",1
"Put this in my doggy ""diaper pail"" over a month ago, and my super-sensitive nose is amazed at how well it works. Wish it had a self-mount.",1
I got this as a baby shower gift and I love it. It is easy to use especially with the little sling when my little one was a new born.,1
"Great product. We have been using this product for over 10 months now and it has lived up to all our expectations. Even though cleaning takes more time than other products, nothing is more important than the proper intake of nurishments. we highly recommend this products to all the would be parents.",1
"I've had these bottles for almost a year now and know everything about them.- They are solidly constructed of good materials and last- They are annoying clean because they have five parts and are difficult to disassemble.- They are annoying to assemble because they have five parts, and if you don't take care putting the bottle together just so...- They LEAK!If you don't get everything *just right* then the bottles LEAK. They leak upside down on the baby, right side up to leave rings on tables, and in general are just a total mess. Just think of how often you're going to be holding the baby in one hand and trying to assemble the bottle with the other hand, at 2am in the dark of night, with no sleep for the past week.",0
"I bought this bag because it looks great and seemed very comfortable. However, when I got it home and tried to pack it for my newborn I realized it just wouldn't work. The design is not well thought out at all...the bottle holders on the inside make it hard to organize and fit much of anything without having to stuff it all inside. And my baby's items are still VERY small! Also, I don't know about other bags but the changing pad on this one seems very narrow and short...again okay for a tiny infant but would not be useful for an older baby.",0
The material was made well but their suggestion for attaching it to the crib was useless. It fell off right away. Waste of money.,0
"So I bought this blanket with an Easter picnic in mind. Our church always has an Easter celebration at one of our members' farm and with a 15 month old I figured something to sit on would be great. I can't express my delight with this purchase enough. We purchased the red/grey and received so many complements. It was heavy enough that we didn't have to weigh down the corners, but when it was time to go the wet grass wiped right off and it folded up perfectly. What the picture doesn't show is that the ""fold"" seams are sewn so you can fold it up perfectly every time. It fit perfectly under the stroller and the built in handle was great after that.This has been one of my favorite, most versitile, purchases in a long time.",1
"I live in Ontario and I seen this bed online. So we took a day trip and went to the States to purchase this as you can not get this bed in Canada. We love it and the price.Babies R Us allowd us to open the box before we left, because if there was a problem with it, it would've been a pain to go across the border again. Luckily we did open the box, because one of the foot rails had a gauge in it.Setting it up 'definately' needs 2 people to do this. It is a royal pain in the butt with the rails that hold the mattress not fitting in as easy as it should. Add in a toddler trying to help, it doesn't make it easier. LoL. Took well over an hour to set up.Our son is 2.5 yrs and just learned to climb out of his crib. So we opted for a toddler bed, instead of a single regular size adult bed. Took 2 hours to put him to sleep, but he is really liking his new bed.It looks identical to his crib, but just now a 'bed'. The look, the style, the cost, you can't go wrong. Plus, you can use the crib mattress no problem as well. And using the same crib bedding, is even more of a plus as well.The bed can hold up to 50 pounds. With him now at 29 pounds, we have a long ways to go with this bed!! Plus its great for when his sister gets out of her crib, she can use it (totally gender neutral) and then it would be the right time to get him a proper big boy bed!!We didn't bother with the matching nighttable, what does a 2 yr old need a night table for anyways, besides, its not a 'forever' bed anyways, and when the time comes to get a big boy bed, we will get all the matching furniture then.He looks so darn cute in the bed, makes it a bittersweet moment, realizing how fast he is growing up!!Also, we had no problems crossing the border with the bed. We simply told them we bought a toddler bed, had the receipt ready to show, but they let us through no problems!!",0
I got this for my first baby and I loved it up until he grew too big. The hammock was perfect for his first bath and it fit in my kitchen sink perfectly. I loved that you could use it in 3 different stages.,1
"We couldn't wait until our daughter was ready for a walker. Unfortunately, after countless times of putting in new batteries, we realized that the toy didn't work. I immediately contacted Kolcraft and they are sending me another toy. I also wished I had gotten the one with the mirror, instead I have the one with the spinning toy and my daughter keeps hitting her forehead on it. And to add to that, she only stays in it for about 15-20 minutes. Other than that, I really like the walker! lol :} I think it will be better once we get a new toy.",0
"I am a big fan of their food so I bought a bottle of this when I ran out of my California Baby super Sensitive body wash. My 4 yr and 2 yr old started screaming and crying saying that it was burning their eyes. Please be careful with your babies. It does say ""For external use only"". Smells wonderful",0
"We used Huggies when my son was first born and he was constantly leaking through them. We had to change his clothes and sheets at every diaper change. We switched to Pampers Swaddlers and they are the best because they grow with your baby and expand. You don't have to worry that you are putting the diapers on too tight. However, I have heard parents who have baby girls that Huggies works well for them but everyone that I know that has a boy uses Pampers.",1
This is a great product for children or pets. I had one when my twins were young and I have used them for my pets too.,1
I bought this highchair for my grandchildren. It is easy to use and adjust and super easy to keep clean.,1
"My baby loved this, but the toy bar has a frog that moves and it broke right away. The gears got messed up or something and it began to make this loud clicking and grinding sound. This upset my baby and also upset me since I payed so much for this. I have since read other reviews that say theirs did this same thing, so it must be a flaw with the whole line of these and not just mine.",0
"These are not the cheapest bottles on the market so I was surprised to find that they leak constantly. I know that many reviewers have said that there is a specific way to assemble these bottles but in 4 months I have tried EVERYTHING and I still get leaks! After spending countless and painful hours pumping my breast milk it is very frustrating to have all of it pour out all over my daughter and me. Not to mention that these bottles have ruined many of me and my daughters' shirts and have permanently stained our couch. Another scenario that I continually face with these bottles is cleaning up formula or breast milk off of my walls and floors because sometimes they leak when I shake them for mixing purposes. Also, most of the time when I am running errands I have to run home to get more milk because the bottles leaked out half of my supply. Bottom line - you have to change your baby's clothes enough in one day without having to do so because of a leaky bottle. Save your sanity and clothing - go with a different brand!!P.S. I just bought all new Dr. Brown's bottles and they are wonderful!! My baby actually has less gas than with the Avent ones. They are harder to clean though.",0
"I have been very satisfied with Pampers with our child. The only thing I do get a little aggravated with is that the tabs don't stretch as much as other diapers do. We still use them though, because, they don't leak and smell great. I will still keep buying these for our child. :)",1
From my wife:This is the fourth diaper bag I've bought and it is the best by far. There are plenty of pockets where you need them and they are easily accessible with one hand. I love that I can have two hands free and it stays upright when I put it down. The bag is cute and the fabric is durable. It's a fantastic bag!,1
We always bought members mark diapers (we were very happy with them) until we found out about amazon mom. So I thought pampers would be the best. Not so much. They're flimsy diapers. They were always showing his booty and always leaking.,0
"I recently bought a Diaper Champ but will have to return it because the drum doesn't turn. The blue rubber seal snags every time on the white plastic and makes you really have to use a lot of force to turn the drum over to dispose of the diaper. I'm sure not every model is defective like ours is, but it is discouraging and I'm not sure I'll get another Champ to replace this one.",0
"I had registered for this tub b/c I thought it looked like it would be great. Once my baby was here, I found that it is not the best. The spray is way too gentle. It hardly takes the soap off of her. Also, the plastic part that holds the battery and water takes up way too much space if you put it in the tub where it is supposed to be.Also, now that she is almost 6 mos. old and can't sit up entirely by herself, we still need to use the sling. However, when she is lying down on the sling the tub is way too short for her body. Her legs have to be folded for her to have room. So now I have to look for a longer tub in order for her to have a comfortable bath.",0
"The suction cups on these bowls are no match for a toddler. They fail to stick, which defeats the purpose of buying the product. The bowls still work as unbreakable bowls, and the covers make them good for carrying food on trips if necessary, but if you're trying to thwart a little dumper, don't bother with these.",0
I at first bought two...then I realized that having two was not enough that the other blankets were too small and then shrank agian in the dryer. I loved these blankets and burp clothes that I buy them for all my friends who are having babies.,1
"I am 36 weeks pregnant, and have yet to hear anything from this monitor. At the drs office, the baby's heartbeat comes in loud and clear; with this all I hear is background noise. NOT worth it at all, I would have rather spent the money on something for the baby! Do not waste your money!",0
"I purchased this seat 3 weeks ago for my 8 month old son. After two weeks of using it I noticed brown flakes floating in the water when bathing my son with his two year old sibling. It took me a week to figure out that water was collecting between the seat and the base thus creating mold and bacteria. I was absolutely horrified! We used the older model of this seat with my 2 year old and never had this problem. I am amazed that the manufacturer did not consider this potential problem when designing this model. This seat is big, bulky, and potentially hazardous to your childs health. I would not reccomend this product to anyone!!",0
"These leak every single day! Please avoid and save yourself money, time, misery and agony.We committed the mistake of buying a big pack.",0
"My daughter loved this mobile so much that we hung the animals on the wall after she had outgrown having the mobile in her crib. We never had any problems with this mobile. I had heard great reviews about this product before my daughter was born, and we were definitely not disappointed. It was a great product for us. In fact, I am about to buy the remote control one for my son that is due in August.",1
"This was totally worthless. The thermometer didnt' work. The bulb syringe was too small and the hospital gave us a good one when we brought our baby home. I returne this right away. Invest in a good thermometer. We bought one for $ that can be used under the arm, in the mouth, or in the rectum and is quick and accurate and we needed the peace of mind that it gives us knowing it really works!",1
"i bought this thinking it would be so great. First of all it did not fit on the end of the crib so we had to put it on the back side and at the time we still had the matress up high, we thought that would work until in the middle of the night my baby rolled into it and turned it on! uhggggg what a nightmare. It woke me and both babies up ( dad slept thought it all of course ). So the next day I took it out of the crib and put it away. Now the boys are 11 months old and the matress is lowered so I put it up again. My other baby has the aquarium one in his crib and has a blast with it in the mornings and my other baby just stares at him because his toy is out of batteries. Also the aquarium one has little buttons that they can play with and the soother doesnt. So even when the other one is out of batteries it can still be played with.",0
"We love this gate so much I just bought our third one. We do not need the alarm option, but we have one at the marble entryway, one going into our kitchen, and now one at the top of our stairs. I will admit that the plastic mechanism did break on one of our gates. But, after a quick call to the manufacturer, they sent us the replacement, newly designed metal ones free of charge. They sent us enough for all of our gates. Each gate took about 30 minutes to install and the templates worked perfect. I don't know what was wrong with all of you out there that say your templates didn't work. We've used the same template on all three and it worked perfect the first time. I would refer all of my new Mom's and Dad's to purchase this gate without hesitation.",1
"My only complaint is that I did not realize that these pampers did not have the stretch in the waist. Otherwise, exactly what it says it is! Plus, free delivery. I was very happy.",1
This is so much better than the old door way jumpers. Those always worried me that the fixture would unfasten and get my child in the head and drop to floor. I wish this was available for all my kids. My third and final is blessed with a toy like this. She can sit in it for hours just bouncing and laughing. It gets the rest of the family laughing so she bounces even harder to get a reaction out of us. The toys on it also keep her amused and she loves the music it makes when she gets it bouncing. This is a must have toy people I can't stress that enough. Moms can get dusting and sweeping done while baby plays. Put this on registry as a must have!,1
This is a lifesaver!! Much better than the Diaper Genie and less expensive too. Contains smell extremely well and looks good too-much better than the Diaper Champ which is the first one I had. Excellent product.,1
Hi I bought this product and it is great if you are not asleep as long as you are awake you can here it but if you have a newborn and you need to wake up to feed them this will not help at all it is not loud enough and you will miss feeding your baby. Other than that it is a great product to keep you on tract.,0
The Pack N Play works well when my grandchild comes to visit. He loves the bug toys and the bright colors. I can take it anywhere. I am very satisfied with my purchase.,1
"1) It arrived more orange than the picture shows.2) The product description said that it fits most Kettler highchairs. The pad was much too big for our Kettler Futura highchair. It hung off of the seat where our child's feet could not use the foot rest.3) There were no straps to attach it to the chair.4) Feels like a patio chair cushion (the cheaper kind). Not that soft, but I suppose that's good for wiping off messes?",0
"Yes, yes, I read Karp's Happiest Baby on the Block, and yes, I believe that swaddling itself is the miracle-not this blanket. I had a few swaddlers from First YearsThe First Years Easy-Wrap Swaddler - Yellow(much cheaper and worked better), but my son outgrew them. So, I decided to try the Miracle Blanket. I wish I hadn't spent the money. First, the price is very high. Second, it's a long blanket that wraps--there are no closures (velcro, snaps, etc), so he tends to slip down into the blanket, and the arm flaps bunch up in his armpits (uncomfortable). What's worse, the blanket unravels and wraps around his neck. Scary! He gets very hot in this blanket (despite central A/C and ceiling fan--his back and neck are drenched!), and overheating is another risk factor for SIDS. Oh, and forget about ""quick"" middle-of-the-night diaper changes--it's nearly impossible to get his legs out of the bottom pouch, so wrestling him out of the blanket wakes him up. Overall, I would not recommend this blanket.",0
This is a great sturdy bag for traveling. My daughter's Chicco car seat fit perfectly and the bag was even strong enough to handle the baggage claims at the airport. The padding keep my daughter's car seat secure and clean. As for shipping I received the product in no time. I would recommend this bag to any mommy that have to carry their own child car seat when traveling.,1
We have this between her play room and the kitchen. Is a good solid gate. It is easy to open with one hand,1
"These were recommended by my pediatrician. My kids figured them out, broke them off the doors and I still have double sided stickies all over the house. Didn't work for us and my kids still over run the boundaries...however...now they are old enough to recognize natural consequences and parent administered consequences.",0
"This is a fine product and I am happy with it. I clean it weekly and since my daughter is on formula now, I never put poop diapers in it and therefore it never smells bad. My favorite thing is that you can use any plastic sack store bag. My only complain is that the part that you hook the bags to doesn't connect to anything to hold it up when cleaning.",1
"I bought this car seat because it was supposed to be used for children up to 100 pounds and I thought it would be the last one I would need. My son is now 22 months old and he has outgrown the 5-point harness straps because they are not long enough and if he has a jacket on, I can't get them around him. He is too short and does not weigh enough for the shoulder belt system. It is adjusted at it's longest setting and it is too short. I had to buy a new car seat, I just got it in yesterday and it's 5-point harness system is so much better and fits kids until they are tall enough and weigh enough to go to the shoulder belt system. I now have a Graco seat and it is wonderful.",0
"I bought two for my 3 year old twin girls. These beds are easy to assemble, my husband assemble them,it took him less than an hour to assemble both beds. Beds look very nice and the girls love them.!!!",1
"I'm about to be a first-time mom, so I spent weeks and weeks researching different travel systems, reading reviews, etc. The big selling point for this one was the one-handed steering and folding. My boyfriend suffered an injury that rendered his left arm almost useless, so the one-handed operation is a big deal for us. And this product far exceeded our expectations. Assembly is a breeze. It took me fifteen minutes, while 34 weeks pregnant, to put it together. I love how sturdy it is! And it looks amazing!I've come to the conclusion that this system was designed specifically for parents with a disability similar to my boyfriend's. I've seen other travel systems in person, and was actually very concerned about how well he would be able to operate it on his own. Most travel systems have multiple latches and require both hands to operate. But my worries have been put to rest. Everything can be done with one hand. It even has a handle in the center of the console specifically for one-handed steering. I had my boyfriend test it out to make sure he could fold it, unfold it, and remove the car seat with one hand. It's so much easier than we anticipated. The only thing that absolutely requires two hands is adjusting the position of the handle on the car seat. That, I can understand. It's a safety issue, and leaving the handle up doesn't interfere with adjusting the umbrellas or anything, so it's not a big deal. Another reviewer said she calls this product ""the Cadillac,"" and I can totally see why. It just looks gorgeous! I would definitely recommend this to any new parent, but it's an absolute MUST for parents with disabilities. I have friends who have different brands of strollers, and you just can't beat the ease of operation with this one.It does have a couple of cons, although none of them are a big enough deal to affect the 5-star rating for me. First of all, it is large and takes up a lot of space, even when folded. It is also a bit heavy. However, I have a PT Cruiser, and it fits in the back of my car just fine. Even as heavy as it is, I can still lift it (I'm now 36 weeks pregnant) on my own to put it in and take it out of the car. My boyfriend can also lift it with one hand, and although it's a bit harder to maneuver the heavy stroller into the car with one hand, it can be done without too much headache. And I'd prefer something heavier and sturdier to something lighter and flimsier, anyway. Also, I've noticed other reviewers talk about how it doesn't stand on its own when folded. This is true, but a stand-alone feature wasn't on my list of priorities when buying a stroller, so I really couldn't care less whether it can stand on its own or whether we have to lay it down when folded. Again, an absolute MUST if you or your partner have a disability. But it's a gorgeous, sturdy, simple-to-use travel system for any parent. This is by far the best buy for the money.",1
"This is the best bed rail ever! I was a bit confused about the differences between this one and the Universal Safe Sleeper. The hinge on the Universal has been raised 1"" and that's the only difference. Oh, and $10 more.",1
"I can't resist writing another good review. This mobile keeps my child entertained for hours a day - and if she is fussy at all, immediately calms her down. We nick named the animals &quot;mono&quot;, &quot;pollo&quot;, and &quot;froggie&quot;. According to the instructions that come with the product, Bach is supposed to soothe the baby (which it does), while the other two are for playing while baby is active. The only thing that would make this mobile better is better volume control - it is pretty loud, and there is no &quot;mute&quot; button - so playing it for baby in the middle of the night is not really an option. By far the best toy of my daughter's 12 weeks of life!",1
"Our baby was born in December. We live in Colorado and wanted something to keep the wind and snow off her when outside. Thought Bundle Me was perfect solution.Looked cozy and convenient in pictures and in the store. Found it to be impractical and actually, unsafe. We have an Evenflo five-point restraint infant seat. The padding underneath was much too bulky casuing the harness straps to not fit properly. Tried and tried to get a good fit all to no avail. Returned this item and have since learned it is not recommended to have any bulky padding between child and car seat. Purchased a much more affordable car seat cover that just goes over the top. Works beautifully. Save your money and peace of mind. Don't buy this product.",0
"We had high hopes for this changing table as it had been rated high on Amazon & Target, but it did not live up to these expectations. The wood cracked/splintered off in several places and the screws were so light weight that they stripped and bent when my husband screwed them into the wood (and he wasn't even using an electric screwdriver). The one place where the wood cracked was at the screw hole and we had to go to the hardware store and buy an extra metal plate to try and hold the table together. It will be usable but doesn't look great with cracked wood and a big metal plate holding the leg together. We would have sent it back, but there's no way to un-assemble it since the heads of the screws are all stripped and there's no way to get them out. This is a very cheap product and I wouldn't recommend purchasing it.",0
"I bought an eight-pack of these for my firstborn 13 years ago and I'm now using them on my second baby... talk about value! These are great, especially if you work outside the home like I did the first time around (I just had to wash them every night). Anyone can put them on your baby since they go on just like disposables. The fact that I was able to save them and can now reuse them after all these years blows my mind. I've heard great things about other brands but can't afford to try them out. So all I can say is that these are practical, useful, durable, and well-worth the initial expense. I soak them in either white vinegar or baking soda and hot water (vinegar is best for urine and baking soda is best for poop) before laundering for optimal cleanliness. I've never had either baby experience diaper rash while using these. With my first, I used one doubler and my son would last 3-4 hours before needing a change; my second son is a super-soaker so I use two doublers and a vinyl cover and check him after a couple of hours. Keep in mind that even with disposables you'll have more trouble with getting the right fit than with absorbency -- that's what Consumer Reports said in their most recent article and ratings report on disposable diapers. I've experienced blowouts and massive leakage with every brand of disposable diaper we've tried, and my second baby is quite a chunky boy, so I know CR is right. Some websites allow you to purchase a sampler package so you can try different brands of cloth diapers out and see what you like best; if I didn't have these already I probably would've tried that. Also, I would've probably bought the Ultras had they been available 13 years ago. Overall, the money saved by using these with both babies makes the initial cost seem like nothing. Plus, when you use cloth there's a higher likelihood of your child wanting to potty-train earlier (EVERY CHILD IS DIFFERENT AND THEIR MILESTONES WILL VARY).",1
"This product worked out very well for us - even though I had my reservations. It has a very strong hold - so my son can not just pull it off; it has three spots to hang toys - which we also like, and it does protect both - your child's head and teeth and your crib. So, all and all, I would recommend this product.",1
I found this product to be a waste of money. I can accomplish the same thing by running the bottle under hot tap water. It also takes forever to heat up the bottle and you have to constantly check on it or it will overheat the bottle. I also found the no on/off switch to be very inconvenient. We have forgotten to unplug it many times. If I had to do it over I wouldn't bother with this product.,0
"I liked this cup at first, but then it started leaking from the bottom. Evidently, over time, the plastic holders start pulling away from the actual bottle, creating a leak where they were once joined. At least we got about 4-5 months out of it first... Unless you want a ""disposable"" sippy cup, spend your money on a different product.",0
"We got this table from our registry to match the Emily crib. Wish I'd read the reviews more closely. The product at the time I added it to our registry was advertised as solid wood. It is full of MDF/Pressed wood with very little actual solid wood. The product description still does not state this.The table had several flaws in the production (missing holes for screws, etc). Upon following instructions exactly, it ended up having four cracks in it by the time we put it together. Totally flimsy. My husband and I debated returning it, but we'd spent so long putting it together that we decided against it. My advice would be to think twice, though. Its hard to come by a good changing table that is solid wood in this price range, so I'd suggest looking at something made of another product. With this table, you'll get an Ikea-quality product.",0
"We bought this pack n play after purchasing and returning an evenflo playard. We had one pack n play in the upstairs of our home from our first child and wanted a second one to have downstairs. The bassinet is quite sturdy, and all the pieces lock properly without to much effort. We didn't even need to use the instructions when setting it up. Plus it came with a mobile, a music station and a storage space for diapers and such. All in all a nice item, that can work for a girl or boy, definatley would recommend it!",1
"After using these bottles and trying to see the benefit in them, it still hasn't proved it's worth. I didn't mind cleaning them an extra few seconds, if only they had worked for my baby!With all the contraptions it comes with, you would think it works. I'm pretty sure there are other babies out there who have benefited from these and I'm happy for them, but I just was not happy that they still gave my son some violent gas pains! I have since switched to a simpler form of basically the same thing, and that is the Ventaire bottle! It has worked wonders for my son! I am disappointed that the Dr Browns bottles didn't work for us, wish they had...",0
I bought these as they claim to be 2 ounces each...the perfect size to feed my little one. I measured before making my first batch of baby food and found out they only hold one ounce. I am FURIOUS with the company - what if I hadn't measured and had thought I had been feeding my baby two ounces and it was only one ounce?,0
"This product is a life saver. No bulky strollers to deal with ... just a simple, easy frame to take the load off carrying a heavy infant seat carrier. I was afraid it would be overkill to have this AND a stroller but it is not. I keep this in my car at all times and use it when I go to a big building with a long walk from the parking deck or a department store, etc. I basically use it when a lot of walking is involved and there aren't shopping carts. It's GREAT.",1
"Purchased this to help keep track of multiple class projects and to hold documents while I type. Works well for sorting, and tucks away behind my computer screen when not actively in use. It is simple to insert documents into the holder, but this same simplicity allows documents to be easily knocked out. Overall, I am very happy with my purchase. It was inexpensive and it suits my needs.",1
"This is a great product! My files had been a mess, hand written (if at all). Now with a simple solution, I am neat and organized!",1
"I expected a bit more than was realized, having nothing but great experiences with Fluke equipment. I bought it to trace network cables and had no luck sorting out which was the target cable until I got to the termination. Even then the signal was faint. I suppose when I get more experience with it, I'll become more confident with it's behavior. Until then, I'll run other side-by side tests to verify my results",0
This key box worked well for me. I thought the price was very reasonable. It's pretty simple to put up and works very well for me. No surprises. It does what it's suppose to.,1
"This cabinet came in two flat boxes of sawdust, broken pieces of wood, cut particleboard and cardboard. The poorest quality cabinet I have ever seen and I have been to Wal-Mart once or twice. This is supposed to be a DVD ""safe"" safe? The cabinet was pressed sawdust with a cardboard backing nailed on. No where in the description does Spinkeeper tell you what materials are used to fabricate this cabinet. This cabinet is incredibly overpriced for pressed sawdust and cardboard along with a handful of nails and screws. Save your money and buy a real wood or metal cabinet. My unit is on its way back.",0
"I had mine for about a year, barely used, before it slowly got louder and louder. When I took it apart I noticed that it had plastic gears which were ground down to almost nothing. Now, when I see Aurora shredders, the words ""planned obsolescence"" run through my head. You might want to pass on these guys.",0
As stated by previous reviews this is a junk phone. My old Panasonic 900mhz was great and worked for years after being dropped a number of times.This phone has a horrible battery life and the individuals on the other end of the line constantly complain about you being hard to hear. I have tried everything and nothing short of shouting at the phone helps. DO NOT BUY THIS PHONE!!!!!!!!!,0
"I BOUGHT A 5.8, SO I WOULDN'T HAVE PROBLEMS WITH MY 2.4 GHZ ROUTER. I DON'T. I CAN'T GO MORE THAN 50 FT AWAY FROM BASE, OR I LOOSE SIGNAL. I HAVE MOVED THE BASE AROUND MY HOME TO AVOID ANY POSSIBLE INTERFERANCE. DIDN'T WORK. IF I DIDN'T THROW AWAY THE BOX, I WOULD HAVE RETURNED IT. DON'T WASTE MONEY. I HAVE TO REPLACE IT. I HAD A V-TECH 2.4 THAT WOULD WORK A BLOCK AWAY. MY WIFE KEPT LOOSING THE HADSETS BY LEAVING THEM ON THE BUMBPER OF THE CAR, SO I NEEDED A NEW PHONE. I WENT THIS ROUTE. EXPENSIVE MISTAKESIGNEDLIVE AND LEARN",0
"I dont know why I cant find clic stics in stores, can only find the pens with caps on them & I dont like those. Have tried many different pens over the years & clic stics are the only ones I really like. Had to go thru about 50 other pens b4 I found these on line. I didnt want to order 500 of them, but a dozen is fine. I'm very happy that I finally have my clic stic bics!!!!!!!! LDC",0
"So many people have complained about short battery life, I felt it was necessary to post some basic information about the Ni-Cad batteries used by this phone:""Ni-Cad has a chemistry-related problem known as ""Memory Effect"", which limits the discharge capacity of the cell if it is not completely discharged during each use.""This means that in order to maximize the battery life, you need to:1) fully charge the battery for at least 15 hours before using handset for the first time (you only have to do this once)2) do NOT put the handset back in the cradle unless the battery is almost dead. This means putting the handset in the cradle ONLY WHEN NECESSARY for charging. The longer you can wait before recharging the batteries, the longer they will last.It really is a shame that panasonic didn't use another (better) battery type, but that doesn't mean that you can't enjoy acceptable battery life... it just means you have to follow the two steps above. Once I got used to leaving the handset off the cradle, I realized it was much handier not feeling that I had to put the phone in the cradle all the time to ""top off"" the battery.For $30 (shipped, after $40 panasonic rebate), if you need a new cordless phone/answering system/caller ID box, this is a great deal and can't be beat!Edit: I've had the phone for 2 months now, and I still go over a week between charging the battery...(and that's using the phone daily!)",0
these showed up on time and fit exactly what we needed them to fit. there were no issues with the packaging,1
"I've had good luck using a variety of headsets with Skype, but wanted to see if I could free myself of having to put one on whenever someone calls. Unfortunately, I had little luck getting the MiniVox to work in an actual conversation. When I tried to record audio with, say, Audacity, the MiniVox sounded just fine, but as soon as I tried using it in a two-way conversation, my outgoing audio would be badly muted whenever I was receiving audio from the person I was talking to.So I tried a little experiment, and played music through the MiniVox while I tried to record some audio with Audacity. Sure enough, the record audio was chopped to pieces. I tried various settings, and even downloaded and used the MiniVox volume-setting software. No luck.Perhaps I've made some sort of cockpit error, and need to change my setup. But as things stand now, there's no way I can use this product with Skype.",0
"For years, this has been the only printer paper that I've used (to the point where I've been willing to drive 45 minutes from home just to get to the store where they used to sell it). I've tried many other brands, but it's amazing how yellow other papers look when you're used to dealing with 99% brightness. The 24-pound weight doesn't hurt, either -- documents printed on Navigator tend to have a bit more gravitas than documents printed on inferior-quality paper.Do yourself a favor -- if you're looking for quality printer paper at a reasonable price, go ahead and just buy this. You won't regret it.",1
"I got this ream of paper, but the package is broken, a corner of the ream was squeezed and distorted, nearly all papers' corners are distorted. How ever the quality of the paper is good, smooth and heavy. But I hate the delivery.",0
"I would never recommend this product. It was ridiculously difficult to work, and took me about a month to become familiar with this pocket organizer. I find it much easier, faster, and much more simple to just use my phone to keep my contacts and appointments. The SHARP WIZARD OZ-290HII was not worth the money. After about a year now, using it on and off in month-long intervals, ONLY HALF OF THE SCREEN WORKS. I cannot understand, or see anything on it anymore. I checked to make sure it was not near any magnets, and I have never dropped it. I do not have kids, and I was the only one using the device. No one could have accidently, or purposely, done this. I tried replacing the batteries, and that was a failed attempt at reviving my pocket organizer. I am considering buying a new one, maybe a PDA instead. I would definitly spend more money elsewhere, than waste it on this terrible product.",0
"How much can you say about a bubble mailer? Good quality, good price. This size is about perfect for the typical paperback book or DVD.",1
"Very unhappy with item. Had power but would not work plus, Three Handset item was only Two Handset so what the heck",0
"We've had three of these phones for over 2 years now and just added this handset so we could intercom our teen in her bedroom. Adding the songs and photos to really make this your own is a bit time consuming but I love knowing who is on the line based on the song/rintone that is playing. Even without customizing, the caller ID works well. Sound is clear and range is great even with multiple other wireless gagets in the house. Phone is lightweight and handset is comfortable to hold (one of my first criteria in buying a phone). The answering machine is easy as well. We've had no issues with this phone and would purchase similar product again but really can't see where we'll have a need anytime soon. Also battery life is very good. We often leave these off the handset for 24 hrs or more and only once have we had one alert us to low battery.",1
"I need rigid photo mailers to send out paper products that absolutely CAN NOT be bent in the mail. When I tried to find something similar in a typical office store, I was disappointed. I'm really glad that I found these here for two reasons: The Price, and very specific. I felt like I was kinda taking a gamble here, because I can't see it in person and touch it to see if it was of a high quality. I'm really impressed with these mailers. I'm giving it 4 stars out of 5, because I am taking just one of the mailers and putting it through some abuse to see what would happen if I put it through very excessive damage (water, forcing to bend it in half, dropping it outside in mud and running it over with my car, ect). Basically things that wouldn't happen during transit. I will update this review when I get done trying to ruin it. I might even post pictures so that I can share how it will hold up to all of that. So far though, it does NOT bend easily and I'm very confident that these mailers would reach its destination unscathed. Just curious that's all :-)",0
"The bluetooth paring directly to my bluetooth enabled laptop, the laser pointer, and the powerpoint presentation interface work well. I even like the magnifier feature which has actually come in handy once or twice. It's also nice that it has an on/off switch to save on battery life, and the carrying case is nice to have since it gets tossed around in my laptop bag. I've had it for over a month now and use it almost daily and have had no problems with it. My only complaint is the build quality. The latch for the battery compartment is poorly designed and thus within the first 5 minutes of openning the package I was having to decide whether to return it or fix it. Had it not been for the low price I paid on Amazon I would likely have returned it. My solution was to cut a piece off of a wide rubber band and use it for its spring action for the battery cover latch, which has been working fine since then. I am pleased with my purchase, so I recommend the Microsoft Wireless Notebook Presenter Mouse 8000 with one caveat about the build quality of the battery compartment latch. I would give it 3.5 stars.",1
